t_zcr_mean,t_zcr_median,t_zcr_std,t_zcr_stdbymean,t_zcr_max,t_zcr_min,t_energy_mean,t_energy_median,t_energy_std,t_energy_stdbymean,t_energy_max,t_energy_min,t_entropy_mean,t_entropy_median,t_entropy_std,t_entropy_stdbymean,t_entropy_max,t_entropy_min,f_centroid_mean,f_centroid_median,f_centroid_std,f_centroid_stdbymean,f_centroid_max,f_centroid_min,f_spread_mean,f_spread_median,f_spread_std,f_spread_stdbymean,f_spread_max,f_spread_min,f_entropy_mean,f_entropy_median,f_entropy_std,f_entropy_stdbymean,f_entropy_max,f_entropy_min,f_flux_mean,f_flux_median,f_flux_std,f_flux_stdbymean,f_flux_max,f_flux_min,f_rolloff_mean,f_rolloff_median,f_rolloff_std,f_rolloff_stdbymean,f_rolloff_max,f_rolloff_min,f_mfcc1_mean,f_mfcc1_median,f_mfcc1_std,f_mfcc1_stdbymean,f_mfcc1_max,f_mfcc1_min,f_mfcc2_mean,f_mfcc2_median,f_mfcc2_std,f_mfcc2_stdbymean,f_mfcc2_max,f_mfcc2_min,f_mfcc3_mean,f_mfcc3_median,f_mfcc3_std,f_mfcc3_stdbymean,f_mfcc3_max,f_mfcc3_min,f_mfcc4_mean,f_mfcc4_median,f_mfcc4_std,f_mfcc4_stdbymean,f_mfcc4_max,f_mfcc4_min,f_mfcc5_mean,f_mfcc5_median,f_mfcc5_std,f_mfcc5_stdbymean,f_mfcc5_max,f_mfcc5_min,f_mfcc6_mean,f_mfcc6_median,f_mfcc6_std,f_mfcc6_stdbymean,f_mfcc6_max,f_mfcc6_min,f_mfcc7_mean,f_mfcc7_median,f_mfcc7_std,f_mfcc7_stdbymean,f_mfcc7_max,f_mfcc7_min,f_mfcc8_mean,f_mfcc8_median,f_mfcc8_std,f_mfcc8_stdbymean,f_mfcc8_max,f_mfcc8_min,f_mfcc9_mean,f_mfcc9_median,f_mfcc9_std,f_mfcc9_stdbymean,f_mfcc9_max,f_mfcc9_min,f_mfcc10_mean,f_mfcc10_median,f_mfcc10_std,f_mfcc10_stdbymean,f_mfcc10_max,f_mfcc10_min,f_mfcc11_mean,f_mfcc11_median,f_mfcc11_std,f_mfcc11_stdbymean,f_mfcc11_max,f_mfcc11_min,f_mfcc12_mean,f_mfcc12_median,f_mfcc12_std,f_mfcc12_stdbymean,f_mfcc12_max,f_mfcc12_min,f_mfcc13_mean,f_mfcc13_median,f_mfcc13_std,f_mfcc13_stdbymean,f_mfcc13_max,f_mfcc13_min,f_hratio_mean,f_hratio_median,f_hratio_std,f_hratio_stdbymean,f_hratio_max,f_hratio_min,f_fundamental_mean,f_fundamental_median,f_fundamental_std,f_fundamental_stdbymean,f_fundamental_max,f_fundamental_min,f_chrvec1_mean,f_chrvec1_median,f_chrvec1_std,f_chrvec1_stdbymean,f_chrvec1_max,f_chrvec1_min,f_chrvec2_mean,f_chrvec2_median,f_chrvec2_std,f_chrvec2_stdbymean,f_chrvec2_max,f_chrvec2_min,f_chrvec3_mean,f_chrvec3_median,f_chrvec3_std,f_chrvec3_stdbymean,f_chrvec3_max,f_chrvec3_min,f_chrvec4_mean,f_chrvec4_median,f_chrvec4_std,f_chrvec4_stdbymean,f_chrvec4_max,f_chrvec4_min,f_chrvec5_mean,f_chrvec5_median,f_chrvec5_std,f_chrvec5_stdbymean,f_chrvec5_max,f_chrvec5_min,f_chrvec6_mean,f_chrvec6_median,f_chrvec6_std,f_chrvec6_stdbymean,f_chrvec6_max,f_chrvec6_min,f_chrvec7_mean,f_chrvec7_median,f_chrvec7_std,f_chrvec7_stdbymean,f_chrvec7_max,f_chrvec7_min,f_chrvec8_mean,f_chrvec8_median,f_chrvec8_std,f_chrvec8_stdbymean,f_chrvec8_max,f_chrvec8_min,f_chrvec9_mean,f_chrvec9_median,f_chrvec9_std,f_chrvec9_stdbymean,f_chrvec9_max,f_chrvec9_min,f_chrvec10_mean,f_chrvec10_median,f_chrvec10_std,f_chrvec10_stdbymean,f_chrvec10_max,f_chrvec10_min,f_chrvec11_mean,f_chrvec11_median,f_chrvec11_std,f_chrvec11_stdbymean,f_chrvec11_max,f_chrvec11_min,f_chrvec12_mean,f_chrvec12_median,f_chrvec12_std,f_chrvec12_stdbymean,f_chrvec12_max,f_chrvec12_min,f_persistence_mean,f_persistence_median,f_persistence_std,f_persistence_stdbymean,f_persistence_max,f_persistence_min,label
0.053494,0.015307,1.963,0.14758,0.15452,0.88534,0.0061744,0.15352,-33.348,-9.4647,-5.035,0.52411,3.0447,3.0008,1.2633,-0.82157,-0.94149,0.13993,1.5537,2.1598,1.2278,0.2378,526.71,4.2491,1.4876,3.526,0,4.9714,7.9228,0,3.1777,3.5587,6.7093,8.1237,0,159.8,0.057386,0.01256,1.9336,0.11337,0.12621,0.65633,0.0056068,0.098864,-30.03,-8.9631,-4.8341,0.45996,2.9281,2.8253,1.1817,-0.77056,-0.8678,0.14889,1.4439,2.0252,1.1768,0.22619,506.6,3.3396,0,2.1276,0,3.9306,7.7198,0,1.553,0,4.043,7.8962,0,152.89,0.019417,0.014487,0.63239,0.079772,0.067382,0.60339,0.00359,0.11692,11.127,2.9693,1.6156,0.30113,1.0715,1.0543,0.57492,0.45497,0.45546,0.26895,0.59347,0.74583,0.46346,0.12851,322.08,4.807,2.4662,3.9274,0,5.3241,6.568,0,4.2693,5.5202,7.1107,4.6568,0,46.199,0.6336,1.2711,0.52528,0.57373,0.56118,0.64624,0.76616,0.65222,-0.47474,-0.47022,-0.49009,0.70281,0.50518,0.51203,0.58481,-0.67905,-0.61744,2.1166,0.53545,0.50507,0.52701,1.1351,1.1961,1.3612,1.9203,0.87256,0,1.3187,1.0029,0,1.0881,1.9134,1.2664,0.99772,0,0.46889,0.076705,0.041587,2.7011,0.26091,0.24533,1.7059,0.01363,0.35455,-19.787,-5.497,-2.7848,0.93579,4.1119,4.2791,2.0072,-0.13032,-0.3093,0.50694,2.2785,3.0701,1.7818,0.52535,1127.4,12.992,6.5795,10.997,0,13.356,18.439,0,10.271,14.572,18.484,15.014,0,202.96,0.025852,7.7217e-05,1.1271,0.060336,0.077172,0.22108,0.001992,0.044318,-44.758,-12.242,-6.8037,0.14994,1.506,1.5129,0.51829,-1.4589,-1.6147,-0.34092,0.78161,1.1689,0.58603,0.087608,138.39,0,0,0,0,0,0,0,0,0,0,1.8155,0,97.319,2
0.051733,0.017677,1.9683,0.14503,0.15878,0.81296,0.0070843,0.135,-35.258,-9.9447,-5.3736,0.58128,3.3047,3.267,1.3656,-0.78496,-1.0123,0.18877,1.6662,2.2326,1.3529,0.27639,520.24,3.925,0.42919,4.2687,0,4.8117,7.6144,0,2.0578,3.5412,4.8682,10.578,0,169.89,0.054545,0.013519,2.0163,0.1721,0.1879,0.86484,0.0062846,0.14034,-41.402,-11.581,-6.1153,0.5522,3.8343,3.6668,1.5469,-0.84637,-1.1166,0.19736,1.8482,2.5368,1.4717,0.23814,455.99,2.1665,0,3.2677,0,1.528,5.5672,0,0,0,2.7356,10.086,0,190.72,0.021121,0.017972,0.62656,0.069802,0.064748,0.51438,0.0039301,0.083913,11.063,3.0279,1.6262,0.33909,1.0483,1.0046,0.52505,0.35894,0.40734,0.28701,0.65028,0.73992,0.47324,0.23649,362.89,3.8702,1.1729,4.6317,0,6.4307,6.2232,0,3.9478,5.4707,6.1147,4.7822,0,46.308,0.56081,1.2952,0.44897,0.45021,0.43608,0.60179,0.65124,0.53584,-0.36747,-0.36777,-0.38016,0.64233,0.38562,0.38662,0.46024,-0.51505,-0.46669,1.5185,0.44698,0.40029,0.43132,0.90936,0.94403,1.2436,1.3403,1.366,0,1.3846,1.148,0,2.4805,1.8843,1.3903,0.64804,0,0.3579,0.078977,0.053452,2.6221,0.22883,0.22851,1.5431,0.015185,0.27159,-19.163,-5.4266,-2.8816,1.104,4.2673,4.3864,1.9591,-0.2745,-0.38847,0.65706,2.474,2.9133,1.9226,0.8467,1130.2,10.143,3.5888,12.573,0,17.197,17.954,0,11.126,13.542,15.398,18.291,0,206.55,0.023011,0.00047257,1.0634,0.051398,0.071005,0.16918,0.0024421,0.036364,-45.131,-12.178,-6.914,0.092342,1.7318,1.8221,0.5487,-1.2786,-1.5174,-0.29526,0.73575,1.0846,0.63202,0.067616,92.081,0,0,0,0,0,0,0,0,0,0,4.0329,0,99.851,2
0.052756,0.013427,1.9061,0.14114,0.1521,0.82895,0.0068973,0.12636,-33.433,-9.4986,-5.0839,0.5523,3.2186,3.1458,1.2983,-0.74622,-0.98621,0.19525,1.5046,2.1057,1.2669,0.22776,582.36,5.1498,0.73596,4.2998,0,4.066,7.1687,0,2.4388,3.3695,6.2045,8.984,0,161.35,0.054403,0.01375,1.8972,0.12306,0.13578,0.72456,0.0058866,0.10795,-30.739,-8.9585,-4.8128,0.48259,3.0727,2.9576,1.2072,-0.70446,-0.9333,0.20093,1.4439,1.9884,1.1995,0.23682,504.94,5.3485,0,3.1166,0,2.5743,7.4388,0,0.79988,0,6.4671,8.1258,0,152.33,0.015136,0.0089749,0.40937,0.055365,0.050291,0.39027,0.0033499,0.057987,6.5387,1.4283,0.82995,0.33508,0.64617,0.63959,0.35819,0.3189,0.30292,0.26742,0.33753,0.39773,0.42106,0.067416,271.45,4.083,1.7271,4.7223,0,4.4906,6.3136,0,3.2492,5.3668,5.3299,4.936,0,22.73,0.74227,1.4184,0.64038,0.68745,0.66857,0.74245,0.87587,0.7109,-0.55631,-0.54966,-0.56719,0.97301,0.59148,0.59006,0.65418,-0.79102,-0.69041,1.5871,0.62361,0.60379,0.72363,0.21753,0.35376,1.1308,1.8511,1.3386,0,0.93948,1.4216,0,1.4016,1.6928,1.2146,0.92728,0,0.54378,0.073295,0.026624,2.503,0.24156,0.2397,1.5629,0.013445,0.23977,-29.454,-8.4675,-4.4425,1.1417,4.3371,4.3348,1.9548,-0.33514,-0.65903,0.60848,2.1354,2.8153,2.0113,0.31768,1065.3,11.999,4.7644,13.662,0,11.214,16.767,0,7.9223,14.262,15.152,17.278,0,203.32,0.022443,0.00053795,1.2247,0.092297,0.11108,0.44644,0.003183,0.079545,-45.932,-12.167,-6.718,0.10828,2.5471,2.6263,0.91298,-1.3026,-1.5654,-0.25395,1.1867,1.6884,0.77642,0.096996,191.25,0,0,0,0,0,0,0,0,0,0,2.6018,0,146.31,2
0.054006,0.015186,1.8649,0.14702,0.1541,0.93195,0.0053714,0.13977,-33.881,-9.6557,-5.1022,0.48413,3.0123,2.9185,1.2414,-0.77522,-0.95093,0.1977,1.4632,2.1285,1.2466,0.21704,467.17,3.8629,0.43072,2.6991,0,5.506,6.1787,0,4.0045,2.2371,6.8195,6.4409,0,159.04,0.058097,0.013031,1.9228,0.12399,0.13246,0.7956,0.0047522,0.10455,-30.697,-9.1981,-4.8293,0.47322,2.8806,2.8158,1.1839,-0.71921,-0.86963,0.19074,1.3751,1.9927,1.1473,0.23708,472.91,3.7774,0,1.3771,0,5.3608,5.5742,0,3.0345,0,6.0739,6.0886,0,152.41,0.018716,0.012029,0.47985,0.063503,0.057892,0.45944,0.0023441,0.082084,10.101,2.4729,1.378,0.35167,0.90079,0.86233,0.48503,0.26318,0.38509,0.18043,0.53862,0.60184,0.4466,0.10371,323.86,3.915,1.1174,3.1833,0,4.8541,4.7449,0,4.6558,4.3762,5.1289,4.004,0,39.488,0.72304,1.5053,0.67619,0.59173,0.58746,0.62351,0.71498,0.66368,-0.51224,-0.50425,-0.52097,0.8962,0.53761,0.54006,0.62312,-0.63573,-0.63952,1.6126,0.59345,0.53704,0.58726,0.36227,0.52199,1.4826,1.3772,1.3787,0,1.1916,0.6065,0,1.063,2.4501,1.4992,0.88654,0,0.50497,0.074148,0.036258,2.394,0.24367,0.23646,1.6976,0.010347,0.30455,-20.535,-5.6957,-2.8572,1.0041,4.0569,3.9097,1.9712,-0.39301,-0.38223,0.52227,2.2018,2.858,1.8162,0.33689,1054.8,10.236,3.4631,8.1256,0,12.656,14.694,0,12.266,11.651,14.956,13.564,0,202.32,0.022159,7.7188e-05,0.96851,0.073057,0.086247,0.34422,0.0020263,0.0625,-46.713,-12.256,-6.7923,-0.050177,1.5212,1.5204,0.51021,-1.2521,-1.5745,-0.067792,0.59571,1.1332,0.58165,0.056848,53.659,0,0,0,0,0,0,0,0,0,0,0.59498,0,95.778,2
0.051648,0.014343,1.842,0.14986,0.16145,0.87392,0.0073383,0.13943,-34.878,-9.6955,-5.1245,0.59441,3.1664,3.0309,1.3865,-0.76772,-0.9402,0.24336,1.5579,2.1773,1.2557,0.22773,540.66,2.7229,0.90104,2.8658,0,4.7419,7.7095,0,3.1539,3.4896,6.3827,7.6923,0,164.48,0.055398,0.011211,1.958,0.17753,0.18988,1.0552,0.006774,0.16818,-41.652,-11.745,-6.0082,0.5626,3.7598,3.4806,1.5778,-0.80772,-1.0595,0.20719,1.7402,2.5574,1.4609,0.23117,482.08,0.64062,0,1.3635,0,4.0533,8.6482,0,1.292,1.9596,4.8037,7.3698,0,192.05,0.022924,0.014786,0.72504,0.074152,0.070755,0.52122,0.0053512,0.07771,11.94,3.2171,1.6666,0.41025,1.1072,1.0578,0.54491,0.40022,0.38619,0.2329,0.60219,0.76194,0.49612,0.11516,408.76,3.8907,1.932,3.8275,0,5.1197,6.9393,0,4.2533,4.5473,6.4576,5.3956,0,48.991,0.61126,1.1615,0.5723,0.49687,0.50099,0.56598,0.79251,0.50898,-0.41285,-0.41162,-0.41996,0.76536,0.43356,0.44135,0.47075,-0.61646,-0.51233,1.1228,0.46689,0.43531,0.46472,0.92502,1.1462,1.5318,1.6054,1.3929,0,1.1387,1.022,0,1.0508,1.9185,1.3486,0.80117,0,0.39787,0.083523,0.039053,2.7401,0.24048,0.25109,1.5751,0.018619,0.24773,-19.532,-5.5704,-2.8892,1.2089,4.2752,4.2074,1.9733,-0.28854,-0.43723,0.65561,2.336,2.9562,1.8228,0.4325,1239.9,10.244,5.2169,10.876,0,12.359,17.647,0,11.223,12.555,16.328,16.799,0,206.99,0.026136,0.0001779,1.0048,0.057783,0.072306,0.21821,0.0017513,0.044318,-47.856,-12.578,-6.7253,0.023287,1.7299,1.6667,0.63106,-1.539,-1.3954,-0.067017,0.76162,1.1366,0.61206,0.082923,116.78,0,0,0,0,0,0,0,0,0,0,1.5011,0,100.35,2
0.054801,0.011818,1.8191,0.16173,0.15787,0.97601,0.0057295,0.17568,-34.173,-9.5245,-4.9058,0.65766,2.8194,2.8914,1.2351,-0.82273,-0.94693,0.15598,1.4067,2.0868,1.3627,0.27708,668.22,2.2168,1.5624,2.8672,0,4.6353,6.156,0,1.8171,3.0575,8.4826,6.7883,0.028011,153.23,0.059375,0.010721,1.8997,0.12703,0.13259,0.7495,0.0052884,0.11875,-30.729,-8.9881,-4.6581,0.66427,2.6315,2.7402,1.211,-0.792,-0.89734,0.14369,1.3348,1.9911,1.3015,0.24699,751.89,0.93316,0,1.9859,0,3.9336,5.6883,0,0,0.86573,8.7413,6.177,0,152.46,0.019065,0.010359,0.4911,0.08779,0.062798,0.63518,0.0025004,0.13782,10.302,2.4907,1.3881,0.38515,0.9357,0.9051,0.47909,0.34378,0.46753,0.2425,0.44549,0.6286,0.4412,0.17695,355.96,3.116,2.9025,3.1448,0,4.8548,4.7564,0,4.0066,4.9733,7.9795,4.2392,0.088578,33.92,0.8095,1.4766,0.88626,0.65694,0.60897,0.68717,0.7509,0.74647,-0.51471,-0.5073,-0.5306,0.80986,0.55965,0.55237,0.62496,-0.75018,-0.72137,3.0869,0.55337,0.54053,0.56843,1.2522,0.44533,1.8039,1.9188,0.87564,0,1.6101,1.2,0,2.7857,2.0902,1.4832,1.0838,0.79057,0.65263,0.080114,0.028605,2.5415,0.33265,0.26409,2.187,0.010361,0.49091,-20.295,-5.6537,-2.7929,1.2394,4.0274,4.0199,1.8475,-0.35511,-0.22531,0.62049,1.9813,2.8688,2.0083,0.70746,1120.1,8.1287,8.334,8.2372,0,13.302,14.116,0,11.225,13.917,19.658,15.061,0.28011,202.13,0.02358,5.8176e-05,1.0798,0.069804,0.084634,0.31867,0.0024723,0.055682,-48.493,-12.282,-6.6505,0.079456,1.3286,1.5173,0.47848,-1.412,-1.7041,-0.1985,0.71923,1.0911,0.69696,0.099127,113.16,0,0,0,0,0,0,0,0,0,0,1.3499,0,97.189,2
0.051875,0.014343,1.8371,0.14478,0.15377,0.86544,0.0060148,0.13091,-33.769,-9.5394,-5.0675,0.47677,2.9931,2.9733,1.2983,-0.71033,-0.92138,0.24809,1.5191,2.0318,1.2943,0.23098,587.24,3.7865,0.21522,3.9073,0,4.5456,6.7802,0,3.3211,3.9251,4.309,6.5267,0.43719,158.63,0.052983,0.01239,1.8559,0.12923,0.13845,0.80605,0.0053413,0.11307,-31.008,-8.93,-4.8443,0.41935,2.8432,2.8357,1.259,-0.70632,-0.88186,0.20177,1.4365,1.9492,1.2164,0.23625,503.23,3.9175,0,3.161,0,2.6301,6.2484,0,1.5193,1.052,4.1337,5.9095,0,150.63,0.0097098,0.0092531,0.21454,0.057944,0.047228,0.47378,0.0032783,0.071542,6.7524,1.4613,0.92932,0.29706,0.66454,0.58963,0.34712,0.27354,0.25512,0.24942,0.33062,0.40389,0.34593,0.081093,343.32,2.9016,0.45394,3.3124,0,4.9424,4.611,0,4.571,5.5,4.7849,4.5865,0.71633,19.781,0.72817,1.4549,0.86611,0.69248,0.64505,0.7733,0.94285,0.75343,-0.55451,-0.55583,-0.58693,0.95063,0.61336,0.59742,0.66645,-0.76471,-0.67343,1.2886,0.60904,0.59745,0.64706,0.28058,0.45233,1.3696,0.52729,1.6052,0,1.6019,1.3466,0,1.8758,1.1891,1.797,1.0481,0.40962,0.54724,0.065341,0.029167,2.168,0.25456,0.2413,1.7036,0.012914,0.26023,-29.618,-8.568,-4.1736,0.96332,4.1118,4.082,1.8613,-0.33512,-0.60858,0.66265,2.1417,2.7236,1.8702,0.369,1125.3,8.0419,1.1053,10.387,0,13.269,15.974,0,10.771,14.285,11.78,13.612,1.7822,196.18,0.034659,0.0035749,1.5257,0.095233,0.11764,0.34554,0.0017238,0.063636,-46.564,-12.446,-6.739,0.1024,2.3468,2.4043,0.88962,-1.1502,-1.318,-0.053473,1.2158,1.6683,0.91057,0.10891,173.94,0,0,0.68809,0,0,1.4542,0,0,0,0,0,0,145.34,2
0.048835,0.014696,1.9001,0.14092,0.15565,0.75749,0.0090479,0.11852,-34.666,-9.7884,-5.363,0.4523,3.0336,3.0452,1.3707,-0.62942,-1.0217,0.1745,1.6366,2.1058,1.3058,0.25774,513.13,3.6738,1.2552,2.1926,0,5.4043,9.4478,0,1.5215,2.4843,6.0648,6.0432,0,166.61,0.050426,0.01239,1.8613,0.13528,0.15348,0.68381,0.0073486,0.10341,-35.679,-10.278,-5.6883,0.39319,3.1475,3.1621,1.3858,-0.55262,-1.0947,0.1765,1.6767,2.1754,1.3389,0.26699,434.61,2.2445,0,0,0,5.1968,10.475,0,0,0,3.7589,6.025,0,174.32,0.021178,0.015371,0.63234,0.069891,0.068657,0.5095,0.0055745,0.073007,11.615,3.0003,1.7201,0.44247,1.0812,1.0746,0.55562,0.37765,0.46031,0.24966,0.60608,0.74372,0.52252,0.12741,373.11,4.619,2.7766,3.3123,0,5.6375,8.6988,0,3.021,4.1575,6.769,4.9226,0,48.305,0.68807,1.2738,0.54004,0.50352,0.50525,0.65903,0.73849,0.59765,-0.42165,-0.41808,-0.43811,1.0836,0.46221,0.4565,0.52378,-0.72895,-0.56515,1.8707,0.47801,0.45745,0.4895,0.88425,1.014,1.4736,2.4472,1.6137,0,1.5146,1.183,0,1.2088,2.1783,1.4262,0.88939,0,0.40843,0.07983,0.047078,2.7261,0.2221,0.24789,1.4042,0.020585,0.23295,-19.472,-5.6718,-2.9127,1.264,4.4116,4.3125,2.1274,-0.18171,-0.37565,0.58837,2.362,2.9208,1.8755,0.45395,1275.4,11.904,8.064,8.5641,0,15.246,24.818,0,8.2192,11.644,20.233,14.641,0,206.02,0.022727,0.00021237,1.0711,0.053449,0.071504,0.14823,0.0029376,0.036364,-48.198,-12.514,-7.1607,-0.1074,1.5803,1.5837,0.65399,-1.4169,-1.6038,-0.205,0.75269,1.0321,0.47275,0.10693,134.39,0,0,0,0,0,0,0,0,0,0,0,0,98.262,2
0.049972,0.012084,1.9262,0.14447,0.15562,0.81782,0.0064706,0.13034,-33.708,-9.4691,-5.098,0.47157,3.0091,2.9123,1.2678,-0.73677,-0.82158,0.17172,1.4929,2.1191,1.2519,0.24805,520.26,3.2778,2.255,3.0454,0,6.2239,6.0333,0,1.499,3.9394,8.8009,6.3829,0,161.47,0.039489,0.0039236,1.8495,0.15007,0.16751,0.81983,0.0059411,0.12841,-36.709,-10.036,-5.495,0.43808,3.174,3.0269,1.2803,-0.6315,-0.84627,0.149,1.5694,2.178,1.2849,0.20301,394.52,1.308,0.92079,0.68963,0,4.2777,3.6167,0,0,2.4012,8.0836,5.616,0,174,0.023605,0.014497,0.72074,0.073691,0.070844,0.52821,0.0034566,0.080521,11.622,3.2863,1.7603,0.31757,1.1338,1.0566,0.58149,0.44395,0.48747,0.20662,0.56396,0.78513,0.54269,0.12764,360.38,4.5494,3.049,4.1506,0,6.3574,6.5897,0,3.6164,4.8979,8.4037,4.8671,0,51.338,0.6281,1.2116,0.52595,0.54799,0.542,0.64556,0.69692,0.60962,-0.4564,-0.46029,-0.46417,0.94302,0.48806,0.48832,0.55476,-0.71939,-0.63751,1.4082,0.49729,0.4795,0.53198,0.70995,0.86985,1.5095,1.5212,1.797,0,1.2126,1.1476,0,2.446,2.1358,1.0768,0.98002,0,0.44538,0.082102,0.036788,2.8147,0.2332,0.23957,1.5678,0.012773,0.25341,-19.542,-5.5924,-2.9009,0.92878,4.3346,4.1523,2.163,-0.26568,-0.13108,0.51169,2.2164,3.0484,1.9934,0.43729,1129.9,12.809,7.5142,10.084,0,17.999,18.195,0,10.74,13.564,22.134,14.134,0,207.59,0.026989,0.0002153,1.1169,0.054323,0.067599,0.20636,0.002636,0.038636,-46.16,-12.762,-6.8318,0.036026,1.6234,1.5992,0.51779,-1.6042,-1.4124,-0.12887,0.82448,1.1909,0.61579,0.10784,192.58,0,0,0,0,0,0,0,0,0,0,0.22007,0,100.34,2
0.046875,0.0086757,1.7194,0.12847,0.13914,0.73322,0.0064632,0.1183,-30.5,-8.5235,-4.5985,0.3525,2.7172,2.7128,1.21,-0.67667,-0.78972,0.1654,1.39,1.8973,1.1117,0.23492,465.58,2.5803,1.7773,3.3267,0,4.7284,6.945,0,0.49601,2.7734,7.8767,5.6673,0.28925,146.24,0.049006,0.0057074,1.8262,0.13281,0.14527,0.79629,0.0055804,0.12159,-31.699,-8.8072,-4.7316,0.34312,2.7568,2.751,1.2103,-0.73625,-0.81901,0.14919,1.4357,1.9399,1.1262,0.23455,434.71,1.291,0.99513,0.9976,0,4.5437,7.7925,0,0,0,8.6976,5.846,0,152.59,0.01283,0.0080851,0.33607,0.037004,0.033957,0.28488,0.0035442,0.04497,4.4419,1.1153,0.67237,0.2464,0.47993,0.46439,0.35121,0.28959,0.22941,0.19829,0.24642,0.34477,0.2678,0.097669,280.68,3.1251,2.3504,5.284,0,4.8957,5.4077,0,1.2419,4.601,6.461,4.2525,0.91469,17.684,0.2489,0.77196,0.16627,0.19247,0.16079,0.27112,0.40406,0.24202,-0.10517,-0.10732,-0.11819,0.57034,0.14099,0.13764,0.22774,-0.32103,-0.22603,0.99076,0.14624,0.1443,0.18188,0.3331,0.46372,0.91585,1.1589,1.1973,0,0.83158,0.58537,0,1.3395,1.3246,0.62613,0.58495,1.5811,0.10034,0.065625,0.027037,2.0938,0.17071,0.16777,1.1638,0.013291,0.18864,-18.911,-5.6815,-2.9759,0.75174,3.17,3.2255,1.7798,-0.12585,-0.28562,0.46138,1.7182,2.2399,1.4937,0.36547,948.28,8.4108,6.299,15.475,0,12.797,15.163,0,3.7106,12.444,17.001,13.297,2.8925,156.58,0.025,0.0017449,1.0708,0.048023,0.062042,0.22626,0.0013302,0.045455,-33.626,-9.2937,-5.2158,0.0094345,1.5876,1.6334,0.58877,-1.0151,-1.1106,-0.14791,0.85412,1.0961,0.59498,0.10617,137.96,0,0,0,0,0,0,0,0,0,0,0.87191,0,99.774,2
0.051165,0.01471,1.9273,0.14759,0.15718,0.84256,0.007643,0.13261,-34.694,-9.7973,-5.28,0.45001,3.1359,2.9031,1.3527,-0.64025,-0.90253,0.1962,1.604,2.1522,1.2674,0.24103,444.85,3.5495,1.9739,3.1671,0,7.4252,7.6523,0,1.5476,1.9,8.2111,7.062,0,165.56,0.040199,0.0035632,1.8457,0.15745,0.16886,0.84359,0.0064851,0.14261,-36.713,-10.223,-5.4146,0.41465,3.199,2.9625,1.3575,-0.63866,-0.84682,0.12702,1.6453,2.1854,1.2599,0.19856,319.26,0.80163,1.4003,0.78792,0,6.2647,8.2449,0,0,0,8.306,6.6069,0,174.74,0.026036,0.017253,0.66821,0.067692,0.06193,0.50715,0.0044497,0.070169,10.655,3.1268,1.73,0.33021,1.0928,1.0606,0.5819,0.44935,0.42942,0.2495,0.60722,0.74595,0.50013,0.12857,353.6,4.9106,2.6185,4.7063,0,7.3064,7.2995,0,3.6667,3.9568,7.1696,4.7004,0,48.747,0.61835,1.175,0.49527,0.50631,0.47312,0.62301,0.69488,0.55291,-0.41205,-0.41578,-0.43457,0.94479,0.43973,0.46077,0.532,-0.76227,-0.5791,1.3568,0.47823,0.43489,0.48111,0.67816,0.87255,1.399,2.1439,1.6328,0,1.3733,1.1049,0,2.7797,2.3609,1.0093,0.83848,0,0.40844,0.087216,0.044018,2.6742,0.22935,0.21691,1.5499,0.016381,0.22841,-19.415,-5.6722,-3.0125,1.0643,4.3958,4.0578,2.18,0.017984,-0.35018,0.66198,2.3666,3.0319,1.9352,0.41978,1080.9,13.143,6.957,12.989,0,21.856,18.502,0,10.506,11.097,20.176,13.649,0,207.92,0.025,0.0011182,1.1674,0.048373,0.062185,0.1939,0.0029317,0.039773,-45.244,-12.689,-7.0747,0.028111,1.6436,1.4359,0.51365,-1.3031,-1.5609,-0.11155,0.75988,1.1818,0.62878,0.099987,118.51,0,0,0,0,0,0,0,0,0,0,0,0,99.661,2
